mprove50_x,mprove50_y
24,-8.379758217233429e-05
24,-0.00014023686294668516
24,-0.004812520785338756
24,0.00030459090732756414
24,0.0003458862717254473
24,0.0014965153103321286
24,-0.0007411485861130537
24,-0.00044132661705624727
24,-0.000404607056289083
24,-0.0010514378810021396
3,-2.0066062513528847e-14
2,4.146812433761296e-15
1,7.339759959784956e-16
0,-2.9057799891486685e-15
1,7.535844105103784e-15
4,-1.1529289639714334e-14
5,-6.727615825388294e-14
6,-1.4428401915160954e-12
7,2.2330944293882172e-12
8,5.40225113838965e-12
9,3.182946199861289e-11
10,-2.1048885932771405e-10
11,-1.927733315927721e-10
12,-6.021432669501324e-10
13,-1.4253611520373856e-08
14,4.889229123852578e-09
15,9.041198294484102e-09
16,4.6883187863014295e-08
17,-1.1082739923429329e-07
18,-1.1037224575652777e-07
19,-3.16687242014576e-07
20,4.677009320395564e-06
21,1.1424040207066748e-06
22,2.1051663085518703e-06
23,1.6247249325000765e-05
24,-1.065115601606044e-05
25,-1.2687342324840936e-05
25,-4.33570857451542e-05
25,0.00010027484470687699
25,6.813077193216775e-05
25,0.00014821567256060813
25,-0.0015638382518668326
25,-0.0003222456887287038
25,-0.0004867747446427593
25,-0.004447163339435547
25,0.0012959447577918371
25,0.00134855677983274
25,0.004661739809622756
25,-0.0038190574571069624
25,-0.0022947067087094137
25,-0.003274096383026018
3,5.7025882011889465e-15
2,1.1229634871867277e-15
1,-2.9449938329429216e-15
0,4.5736323310686364e-15
1,5.616306855529465e-16
4,-4.1566142795287306e-13
5,-7.959436961394317e-14
6,-3.529447753804674e-13
7,-4.1556419115573745e-12
8,1.2059538505558258e-11
9,2.216041756527634e-11
10,1.0360069249093086e-10
11,-1.6594555813105065e-09
12,-7.609098487487879e-10
13,-2.003064003889017e-09
14,-2.0035652469975704e-08
15,2.0003246382464657e-08
16,3.067437029015979e-08
17,1.2533293344485524e-07
18,-5.415111621502176e-07
19,-3.870620345741428e-07
20,-9.513395042113537e-07
21,-4.3959739302036206e-05
22,4.234767518929808e-06
23,6.770906758726812e-06
24,3.506927511365136e-05
25,-4.342882086849289e-05
26,-4.339527869454259e-05
26,-0.00012424946860002968
26,0.0005057473720549988
26,0.0002488496477127471
26,0.0004789445779500939
26,0.11160097405426114
26,-0.0012707615860023229
26,-0.0017269580927194248
26,-0.009679119249818192
26,0.005646076609894545
26,0.005301957512707277
26,0.015511965008793155
26,-0.019715060847645283
26,-0.011078647130247022
3,3.918457124674392e-15
2,-1.5802941347355711e-16
1,2.06663688183028e-15
0,-0.0
1,-2.771314386820998e-15
4,1.6768297088446057e-14
5,5.46031895086341e-13
6,-5.061255210376118e-13
7,-1.6791270713933256e-12
8,-1.3452992362532784e-11
9,6.94996560319268e-11
10,9.108810673580791e-11
11,3.478751267226569e-10
12,4.720849788849252e-08
13,-3.0834887459562698e-09
14,-6.818555272628092e-09
15,-4.4538197995781255e-08
16,8.713387710885985e-08
17,1.0668977276414477e-07
18,3.5862201423073725e-07
19,-3.4728533291935333e-06
20,-1.3997628918594503e-06
21,-2.964414070247816e-06
22,-3.092115823576167e-05
23,1.637983097678147e-05
24,2.2425895022218448e-05
25,8.895758566426148e-05
26,-0.00019085751647761925
27,-0.00015255931397729778
27,-0.00037524376980928786
27,0.0033415100801196473
27,0.0009344309015433453
27,0.0015965870525918293
27,0.018565297797751245
27,-0.005160281617901509
27,-0.006261028021680901
27,-0.02611188586401701
27,0.025397309182520866
27,0.02108536995880905
27,0.05391442427471036
27,-0.10459212325434185
3,2.9873100275761835e-14
2,-1.3075018728125618e-15
1,-9.177822067672008e-16
0,-4.115355376316436e-15
1,7.097721782905831e-15
4,1.881433695832514e-14
5,8.009333373382165e-14
6,1.3371530893911419e-12
7,-3.075039354954515e-12
8,-7.647936509583442e-12
9,-4.590097583319956e-11
10,4.81002842854659e-10
11,3.784491410686625e-10
12,1.1977163901311887e-09
13,1.7990026827215148e-08
14,-1.2973372657077551e-08
15,-2.37537580732786e-08
16,-1.1631905074441118e-07
17,4.2060903627510206e-07
18,3.8129638928170615e-07
19,1.0788806811778588e-06
20,-0.0001410398371467822
21,-5.2456847857901655e-06
22,-9.549779471953684e-06
23,-5.934137443256099e-05
24,6.690019934014659e-05
25,7.648175295362792e-05
26,0.00024731960787711645
27,-0.0009467188422498871
28,-0.0005521030737544721
28,-0.0011825067208342083
28,0.12171487596255282
28,0.00361865199654668
28,0.005478529681414055
28,0.035055260610505026
28,-0.021704278172331157
28,-0.02320271929241715
28,-0.07832695365137049
28,0.1193417103974726
28,0.08504329885452022
28,0.19373669888313919
3,-8.485641236394266e-15
2,-3.780051132710469e-15
1,-7.981965386007514e-15
0,5.102320607190524e-15
1,5.549905535829224e-16
4,-6.805909199891972e-13
5,1.0868248203720218e-13
6,4.1343945017843725e-13
7,4.4437326750268874e-12
8,-1.8996343064533298e-11
9,-3.4182576917348055e-11
10,-1.616207356348724e-10
11,7.384165351928633e-09
12,1.6041673514330408e-09
13,4.218178671728992e-09
14,3.5185047332875655e-08
15,-5.7713161662201276e-08
16,-8.479463306533004e-08
17,-3.3178534716910864e-07
18,2.5035396956429454e-06
19,1.4051297091213207e-06
20,3.38159503076979e-06
21,4.861125320186168e-05
22,-2.052671976023724e-05
23,-3.17558156849317e-05
24,-0.00014385237636209614
25,0.0002948773069005681
26,0.0002687916534281539
27,0.0007325944660368606
28,-0.00606710533779424
29,-0.0020617741631220655
29,-0.0038666475105338005
29,-0.05232851349432334
29,0.014518806157897947
29,0.019329553955661175
29,0.08822184668813926
29,-0.09538373121634384
29,-0.08795225181796552
29,-0.2513666459879495
29,0.5971522768584971
29,0.3486993772655544
3,-1.2436778540973642e-14
2,-2.4101767226376167e-14
1,4.3997249957811036e-15
0,-0.0
1,-3.3724297445417108e-15
4,-3.178405790000742e-14
5,-5.042251667341638e-13
6,6.778227882786772e-13
7,2.086476227292717e-12
8,1.6055951936491593e-11
9,-1.30555804112047e-10
10,-1.523188310216477e-10
11,-5.825723506037547e-10
12,-1.5080641378956846e-08
13,7.019811092056004e-09
14,1.519271921743362e-08
15,8.916249914206525e-08
16,-2.8109191965053074e-07
17,-3.1092144656817497e-07
18,-1.0045153129399094e-06
19,3.3049683548099384e-05
20,5.367537638826701e-06
21,1.0990553200531306e-05
22,8.080355435383996e-05
23,-8.49314406631003e-05
24,-0.0001089726500986363
25,-0.00039152994131621974
26,0.0014701387513956197
27,0.0009751538471216209
28,0.0022801269079065255
29,-0.14958768120894766
30,-0.007974408637023374
30,-0.013077815507007547
30,-0.08991170727776239
30,0.060773146202999666
30,0.07010271306296657
30,0.2527770380445418
30,-0.44431490282071073
30,-0.34136019065660217
30,-0.8478672835997632
30,3.3033097789740924
3,-2.2619406784674338e-13
2,6.225858868128651e-15
1,-0.0
0,-5.109416292532522e-15
1,6.69869378197811e-15
4,-4.5924465364435455e-14
5,-1.2620959838649727e-13
6,-1.3778408144367878e-12
7,4.4170628039145476e-12
8,1.0254097888932153e-11
9,6.009739777795853e-11
10,-1.3186172036261115e-09
11,-6.856585663091948e-10
12,-2.143726675443595e-09
13,-2.3295741114004463e-08
14,3.2284189491387216e-08
15,5.603214630899881e-08
16,2.540298334173874e-07
17,-1.6339665359585925e-06
18,-1.1755090055797248e-06
19,-3.1851446627389255e-06
20,-6.427476070653718e-05
21,2.1429076952139205e-05
22,3.695797452055855e-05
23,0.00018812908083880273
24,-0.00038028009930705497
25,-0.000386237456898947
26,-0.0011484139790650149
27,0.009523560975964959
28,0.0036625072104420333
29,0.0074011289081567485
30,0.10627498401237445
31,-0.03212335522671408
31,-0.045677808260088194
31,-0.21808391710626665
31,0.2683724584929258
31,0.26142996306156235
31,0.7844212186659383
31,-2.253270273616794
31,-1.3584603247502072
31,-2.9781267646348493
3,1.5816344930936775e-14
2,1.5416259867942997e-15
1,-7.885100851233122e-15
0,4.711028643950334e-15
1,3.6543412445481044e-16
4,4.044653331133235e-13
5,-2.0618814343187677e-13
6,-5.696987977199649e-13
7,-4.8412795861253885e-12
8,3.126784881681471e-11
9,4.9677279220553515e-11
10,2.2975149978701582e-10
11,1.4488335157527903e-08
12,-3.162117994289885e-09
13,-8.052005402882882e-09
14,-5.674351297791956e-08
15,1.6119158680948235e-07
16,2.1216259757944337e-07
17,7.77510522579662e-07
18,-1.6518560339742478e-05
19,-4.608910093373315e-06
20,-1.0506968116642776e-05
21,-8.975062144303887e-05
22,9.06448786169424e-05
23,0.00012852453776170935
24,0.0005053914029411524
25,-0.0019384313860903023
26,-0.001416846338883711
27,-0.0035632017603490656
28,0.261898004476393
29,0.014304888323200194
30,0.02495230382951438
31,0.17580187622966204
32,-0.13597248921359514
32,-0.16467363737934207
32,-0.6119057861255472
32,1.2753198580991598
32,1.0034578711301887
32,2.5793470520392625
32,-13.22306077859679
32,-5.553365233955599
3,1.2316578649268723e-14
2,-6.1740343621121876e-15
1,3.601904585946123e-15
0,1.8189847038599567e-16
1,-4.011557863286403e-15
4,5.2225487563088504e-14
5,6.034588159022268e-13
6,-1.1309781426100894e-12
7,-2.7755938664156296e-12
8,-1.8681209763371206e-11
9,2.832689896562334e-10
10,2.4066553053813496e-10
11,8.935481385407571e-10
12,1.2956143794352044e-08
13,-1.5226085757105412e-08
14,-3.0920929806008816e-08
15,-1.619088392152431e-07
16,9.428881392588636e-07
17,8.282237856789873e-07
18,2.507386680586539e-06
19,7.151654721825115e-05
20,-1.8910077102027674e-05
21,-3.594801100251709e-05
22,-0.0002021500146060043
23,0.00041675786031708756
24,0.00046268129148519405
25,0.0014801473957280315
26,-0.013139740222293821
27,-0.00539817944415395
28,-0.011584232188550887
29,-0.16197324713265315
30,0.0585145288052606
31,0.087202021813766
32,0.42189040136969247
33,-0.6139581883263973
33,-0.6130040613312358
33,-1.8741803477093053
33,6.79538092666598
33,3.9706400217234346
33,8.887322305181202
33,-110.49041214489453
3,-2.8245081075128524e-13
2,6.779893524652888e-16
1,-1.8705715753132507e-16
0,-6.208346626339536e-15
1,6.35323946970577e-15
4,6.533448732566612e-14
5,1.9946261515059307e-13
6,1.6446033293816712e-12
7,-7.422432330641323e-12
8,-1.3986510424213916e-11
9,-7.51347718181836e-11
10,3.658124002507135e-08
11,1.18452264599279e-09
12,3.5355894853098597e-09
13,2.9967278275700935e-08
14,-7.905075682089352e-08
15,-1.2177593477652292e-07
16,-5.036010042373133e-07
17,8.684750020508433e-06
18,3.3547405314368124e-06
19,8.442208398760252e-06
20,8.185330032128045e-05
21,-8.24392717919894e-05
22,-0.000127470584971356
23,-0.0005406439493224444
24,0.002206077932130876
25,0.0017285134065172124
26,0.004614956296658994
27,-0.7659049128203256
28,-0.02148211462372261
29,-0.03926693213800424
30,-0.27300151817256485
31,0.253627700378112
32,0.3157235912619207
33,1.180109886744371
34,-3.0443445805436053
34,-2.3592165390681816
34,-6.114717606308235
34,45.453154341834114
34,16.235563439238764
34,31.8916516759021
3,-1.046114962234778e-14
2,-2.3955083576178874e-15
1,-1.1403966095189747e-14
0,3.99130763109142e-15
1,3.6198133171611604e-16
4,-2.408691278660348e-13
5,3.442666583303764e-13
6,8.503673506815013e-13
7,5.710847930533316e-12
8,-6.214827454488196e-11
9,-7.17680855699658e-11
10,-3.0923791851797627e-10
11,-6.088829471620389e-09
12,6.045365508329755e-09
13,1.4264298708880982e-08
14,8.600602426106993e-08
15,-4.755779857879695e-07
16,-4.942266205378368e-07
17,-1.661375940175604e-06
18,-6.534062685740048e-05
19,1.4243255635279084e-05
20,2.955564342080088e-05
21,0.00018037692221870862
22,-0.0003931493800088068
23,-0.0004690106107589614
24,-0.0015937552000132831
25,0.016242195898543373
26,0.006730610453052917
27,0.01514303197189155
28,0.19367450871946082
29,-0.09011563560133135
30,-0.13846106354049473
31,-0.6627688637714269
32,1.1898912780307933
33,1.1850471255104962
34,3.618641415497601
35,-17.7592829230093
35,-9.407970545982684
35,-20.993981804650197
35,747.6640620977023
35,68.83244816597866
3,-1.4603157714243034e-14
2,-8.040236729653342e-14
1,2.769262399000644e-15
0,-3.6638252073455783e-16
1,-5.1816517028981596e-15
4,-5.751156014222426e-14
5,-6.050162741886795e-13
6,2.032136374760791e-12
7,3.993058698684922e-12
8,2.243172967855949e-11
9,-1.3220557887245797e-09
10,-3.7595492764242764e-10
11,-1.2955297395048551e-09
12,-1.3134754141433607e-08
13,3.3070660920299527e-08
14,5.890694981079885e-08
15,2.736684366972105e-07
16,-4.311967659853261e-06
17,-2.0822365456931254e-06
18,-5.743056529292214e-06
19,-6.147771652691589e-05
20,6.449944354151174e-05
21,0.00010748464354279844
22,0.000484897007565109
23,-0.0021963784913566057
24,-0.001796057123915621
25,-0.005030877950121766
26,-0.808370461512353
27,0.02751425176959863
28,0.05199416705640831
29,0.34703211165282766
30,-0.404899820907996
31,-0.5076753867511336
32,-1.8749820501547287
33,6.321772146753274
34,4.619690010535983
35,11.858981593345986
36,-157.2896584419661
36,-39.0063842057107
36,-75.36192942584377
36,-1310.4992181328353
3,8.289088610235634e-14
2,2.503956035190822e-15
1,-9.634640596514157e-16
0,-9.247322310550052e-15
1,4.991936343848959e-15
4,-8.693166520513945e-14
5,-2.622831634044651e-13
6,-1.9025431549377972e-12
7,1.5094506605991428e-11
8,2.0177225269234987e-11
9,9.408911332374964e-11
10,2.489321691732351e-09
11,-2.0415536334529316e-09
12,-5.52715986104973e-09
13,-3.811350096361159e-08
14,2.0836104776686224e-07
15,2.5044601829503426e-07
16,9.29875046850775e-07
17,4.641769627268245e-05
18,-9.213668450448922e-06
19,-2.06945098763722e-05
20,-0.00013467758078561883
21,0.00032237513799059575
22,0.0004066156641346731
23,0.0014504988253337303
24,-0.018478791427962167
25,-0.0071980964066905954
26,-0.01677957552604147
27,-0.18971331159241017
28,0.11953238337504786
29,0.1863593365477314
30,0.8673086665934123
31,-2.010579846364447
32,-1.9377795640361648
33,-5.821597947457965
34,43.328601287952736
35,18.76515583276932
36,41.02623217925949
37,1812.4227429933496
37,-169.02187111282717
37,-281.8872338554622
3,9.496785988120553e-15
2,-1.6980049870777376e-15
1,-2.7360350386932247e-14
0,3.748615604963709e-15
1,-0.0
4,1.7340889075090524e-13
5,-5.390061535488204e-13
6,-1.2043044341883077e-12
7,-6.906844641837275e-12
8,2.1548725252960584e-10
9,1.0791172804166569e-10
10,4.10159062837596e-10
11,4.8435182557556274e-09
12,-1.1863208187894741e-08
13,-2.410214623169103e-08
14,-1.2499932450948942e-07
15,1.952236894482172e-06
16,1.1056716886108586e-06
17,3.321929665314442e-06
18,3.810779395317556e-05
19,-4.369880459055333e-05
20,-7.763987695873493e-05
21,-0.0003677956715449777
22,0.0019372456907708817
23,0.0016062821805365652
24,0.004669285977390304
25,0.2137734213484069
26,-0.030475782012304147
27,-0.05876337281373464
28,-0.369964107914174
29,0.5644576598663169
30,0.6972261213309049
31,2.510576413010828
32,-11.91122119829059
33,-7.721550578909249
34,-19.354276636854504
35,1013.0840716367144
36,79.84011533112273
37,148.87952818003424
38,1445.9969757375566
38,-771.6558888578267
3,6.4569563114072535e-15
2,3.7233072683874044e-14
1,2.3902534094262152e-15
0,-9.372946705586114e-16
1,-8.181474770575162e-15
4,5.508923484308497e-14
5,5.591211897797568e-13
6,-3.883487791657239e-12
7,-5.852041829682181e-12
8,-2.7821036753456325e-11
9,-9.502200352025028e-10
10,6.106985752546504e-10
11,1.8385008100270652e-09
12,1.4224075554290977e-08
13,-7.936387795745288e-08
14,-1.0811483012960855e-07
15,-4.4071674265547494e-07
16,-2.4166001013440077e-05
17,5.138546481760963e-06
18,1.2398971710232208e-05
19,8.464476179755216e-05
20,-0.00023157937097419883
21,-0.0003038255184596755
22,-0.0011257540202681865
23,0.020327020822541515
24,0.006673278817790325
25,0.015938266837987502
26,0.15748808068363854
27,-0.138604723139887
28,-0.21559319659032916
29,-0.9639219530554491
30,3.0428169010433024
31,2.7282963837119856
32,7.967806695622911
33,-114.35958324084295
34,-32.28035018036862
35,-68.09014485213272
36,-961.224776016584
37,358.80431788665555
38,565.0113162877285
39,3268.3890900376473
